"Name","Kind","Refs","DefFiles","FirstFile","FirstLine","AnyPartial"
"TimelineEvalContext","class","18","MiniRPG.Shared\Core\Combat\TimelineTurnManager.cs","MiniRPG.Shared\Core\Combat\TimelineTurnManager.cs","311","False"
"VoiceTrack","class","18","MiniRPG.Shared\Core\Music\MusicScore.cs","MiniRPG.Shared\Core\Music\MusicScore.cs","16","False"
"VoxelFace","enum","18","Module\Render\IsometricVoxelRenderer.cs","Module\Render\IsometricVoxelRenderer.cs","2079","False"
"WorldManifest","class","18","MiniRPG.Shared\Core\Map\WorldStore.cs","MiniRPG.Shared\Core\Map\WorldStore.cs","60","False"
"AutoNavigationFailureReason","enum","19","MiniRPG.Shared\Core\World\AutoNavigationPlanner.cs","MiniRPG.Shared\Core\World\AutoNavigationPlanner.cs","12","False"
"BodyParts","class","19","MiniRPG.Shared\Core\Data\Const.cs","MiniRPG.Shared\Core\Data\Const.cs","89","False"
"ChestPanelModule","class","19","Module\Panel\ChestPanelModule.cs","Module\Panel\ChestPanelModule.cs","8","False"
"DragState","class","19","Module\Panel\PanelDragService.cs","Module\Panel\PanelDragService.cs","573","False"
"HairShape","enum","19","App\RuntimeUi\CharacterGeometryProfiles.cs","App\RuntimeUi\CharacterGeometryProfiles.cs","86","False"
"IGameUI","interface","19","Module\IGameUI.cs","Module\IGameUI.cs","9","False"
"JobScheduler","class","19","MiniRPG.Shared\Core\Job\JobScheduler.cs","MiniRPG.Shared\Core\Job\JobScheduler.cs","16","False"
"LobbyRoomSummary","class","19","MiniRPG.Shared\Core\Multiplayer\LobbyService.cs","MiniRPG.Shared\Core\Multiplayer\LobbyService.cs","53","False"
"QuestStatus","enum","19","MiniRPG.Shared\Core\Data\Quest.cs","MiniRPG.Shared\Core\Data\Quest.cs","5","False"
"RoomSimulationMode","enum","19","MiniRPG.Shared\Core\Multiplayer\RoomModels.cs","MiniRPG.Shared\Core\Multiplayer\RoomModels.cs","102","False"
"ServerActionGateway","class","19","MiniRPG.Shared\Module\ServerActionGateway.cs","MiniRPG.Shared\Module\ServerActionGateway.cs","60","False"
"ServerMessageKind","enum","19","MiniRPG.Shared\Core\Multiplayer\Protocol.cs","MiniRPG.Shared\Core\Multiplayer\Protocol.cs","53","False"
"GroundPanelModule","class","20","Module\Panel\GroundPanelModule.cs","Module\Panel\GroundPanelModule.cs","8","False"
"IAnimatable","interface","20","Module\Render\IAnimatable.cs","Module\Render\IAnimatable.cs","9","False"
"MultiplayerConnectResult","class","20","App\RuntimeUi\MultiplayerFlowCoordinator.cs","App\RuntimeUi\MultiplayerFlowCoordinator.cs","26","False"
"SocialState","class","20","MiniRPG.Shared\Core\Social\SocialModels.cs","MiniRPG.Shared\Core\Social\SocialModels.cs","39","False"
"StorytellerState","class","20","MiniRPG.Shared\Core\Event\StorytellerState.cs","MiniRPG.Shared\Core\Event\StorytellerState.cs","12","False"
"UIColorBlindMode","enum","20","Module\Panel\UIAccessibilityService.cs","Module\Panel\UIAccessibilityService.cs","13","False"
"WeatherScreenFxTuningProfile","class","20","Module\Render\WeatherScreenFxTuning.cs","Module\Render\WeatherScreenFxTuning.cs","8","False"
"WorldCharacterEntryInfo","class","20","MiniRPG.Shared\Core\Map\WorldStore.cs","MiniRPG.Shared\Core\Map\WorldStore.cs","94","False"
"WorldGenerationSettingsRegistry","class","20","MiniRPG.Shared\Core\World\Generators\WorldGenerationSettingsRegistry.cs","MiniRPG.Shared\Core\World\Generators\WorldGenerationSettingsRegistry.cs","11","False"
"WorldToolPreviewKind","enum","20","Module\WorldTool\WorldToolModels.cs","Module\WorldTool\WorldToolModels.cs","21","False"
"DamageTypes","class","21","MiniRPG.Shared\Core\Data\Const.cs","MiniRPG.Shared\Core\Data\Const.cs","106","False"
"FacePartEntry","class","21","MiniRPG.Shared\Core\Data\FacePartCatalog.cs","MiniRPG.Shared\Core\Data\FacePartCatalog.cs","28","False"
"FogOfWarTracker","class","21","MiniRPG.Shared\Module\Render\FogOfWarTracker.cs","MiniRPG.Shared\Module\Render\FogOfWarTracker.cs","25","False"
"LifeStage","enum","21","MiniRPG.Shared\Core\Data\LifeStage.cs","MiniRPG.Shared\Core\Data\LifeStage.cs","7","False"
"MapSpriteRuntimeFactory","class","21","App\RuntimeUi\MapSpriteRuntimeFactory.cs","App\RuntimeUi\MapSpriteRuntimeFactory.cs","25","False"
"Pathfinding","class","21","MiniRPG.Shared\Core\World\Pathfinding.cs","MiniRPG.Shared\Core\World\Pathfinding.cs","10","False"
"ServerMessage","record","21","MiniRPG.Shared\Core\Multiplayer\Protocol.cs","MiniRPG.Shared\Core\Multiplayer\Protocol.cs","418","False"
"TransportError","enum","21","MiniRPG.Shared\Core\Multiplayer\TransportError.cs","MiniRPG.Shared\Core\Multiplayer\TransportError.cs","3","False"
"CombatFxCommand","record","22","Module\Render\CombatFxRegistry.cs","Module\Render\CombatFxRegistry.cs","30","False"
"FacilityDef","class","22","MiniRPG.Shared\Core\Data\FacilityModels.cs","MiniRPG.Shared\Core\Data\FacilityModels.cs","223","False"
"FacilityRegistry","class","22","MiniRPG.Shared\Core\Data\FacilityModels.cs","MiniRPG.Shared\Core\Data\FacilityModels.cs","540","False"
"GridContainerKind","enum","22","MiniRPG.Shared\Core\Data\GridInventory.cs","MiniRPG.Shared\Core\Data\GridInventory.cs","9","False"
"HealthCatalog","class","22","MiniRPG.Shared\Core\Health\HealthCatalog.cs","MiniRPG.Shared\Core\Health\HealthCatalog.cs","9","False"
"MentalBreakType","enum","22","MiniRPG.Shared\Core\Needs\MentalBreakModule.cs","MiniRPG.Shared\Core\Needs\MentalBreakModule.cs","11","False"
"TimelineStepResult","class","22","MiniRPG.Shared\Core\Combat\TimelineTurnManager.cs","MiniRPG.Shared\Core\Combat\TimelineTurnManager.cs","210","False"
"TimelineTurnManager","class","22","MiniRPG.Shared\Core\Combat\TimelineTurnManager.cs","MiniRPG.Shared\Core\Combat\TimelineTurnManager.cs","261","False"
"AutoNavigationStopReason","enum","23","App\RuntimeUi\AutoNavigationCoordinator.cs","App\RuntimeUi\AutoNavigationCoordinator.cs","524","False"
"EarsShape","enum","23","App\RuntimeUi\CharacterGeometryProfiles.cs","App\RuntimeUi\CharacterGeometryProfiles.cs","134","False"
"IAutoTestHost","interface","23","Module\AutoTestModels.cs","Module\AutoTestModels.cs","12","False"
"JobBoardState","class","23","MiniRPG.Shared\Core\Data\FacilityModels.cs","MiniRPG.Shared\Core\Data\FacilityModels.cs","427","False"
"LimbTargetPanelModule","class","23","Module\Panel\LimbTargetPanelModule.cs","Module\Panel\LimbTargetPanelModule.cs","8","False"
"PollEvents","enum","23","MiniRPG.Shared\Vendor\ENet\plugins\NativeSockets\Unix\Shared\include\PollEvents.cs","MiniRPG.Shared\Vendor\ENet\plugins\NativeSockets\Unix\Shared\include\PollEvents.cs","11","False"
"PreparedSessionLoad","class","23","MiniRPG.Shared\Module\GameSessionModule.cs","MiniRPG.Shared\Module\GameSessionModule.cs","1028","False"
"RuntimeCameraMode","enum","23","Module\Render\RuntimeCameraSnapshot.cs","Module\Render\RuntimeCameraSnapshot.cs","5","False"
"RuntimeUiResetReason","enum","23","App\RuntimeUi\RuntimeUiResetReason.cs","App\RuntimeUi\RuntimeUiResetReason.cs","3","False"
"WeatherIds","class","23","MiniRPG.Shared\Core\Weather\WeatherSystem.cs","MiniRPG.Shared\Core\Weather\WeatherSystem.cs","105","False"
"ENetList","struct","24","MiniRPG.Shared\Vendor\ENet\include\list.cs","MiniRPG.Shared\Vendor\ENet\include\list.cs","13","False"
"LifeStageCatalog","class","24","MiniRPG.Shared\Core\Demographics\LifeStageCatalog.cs","MiniRPG.Shared\Core\Demographics\LifeStageCatalog.cs","82","False"
"MapEditorBrushApplyResult","enum","24","Module\Editor\MapEditorSession.cs","Module\Editor\MapEditorSession.cs","36","False"
"DefaultEnvironmentExposureProvider","class","25","MiniRPG.Shared\Core\Health\DefaultEnvironmentExposureProvider.cs","MiniRPG.Shared\Core\Health\DefaultEnvironmentExposureProvider.cs","8","False"
"LobbyJoinTicket","class","25","MiniRPG.Shared\Core\Multiplayer\LobbyService.cs","MiniRPG.Shared\Core\Multiplayer\LobbyService.cs","74","False"
"PerlinNoise","class","25","MiniRPG.Shared\Core\World\Noise\PerlinNoise.cs","MiniRPG.Shared\Core\World\Noise\PerlinNoise.cs","9","False"
"SaveSlotInfo","class","25","MiniRPG.Shared\Module\GameSessionModule.cs","MiniRPG.Shared\Module\GameSessionModule.cs","1016","False"
"Sex","enum","25","MiniRPG.Shared\Core\Data\Sex.cs","MiniRPG.Shared\Core\Data\Sex.cs","7","False"
"StartupState","enum","25","App\RuntimeUi\MainStartupCoordinator.cs","App\RuntimeUi\MainStartupCoordinator.cs","7","False"
"WorkTicketType","enum","25","MiniRPG.Shared\Core\Data\FacilityModels.cs","MiniRPG.Shared\Core\Data\FacilityModels.cs","38","False"
"EquipLayer","enum","26","MiniRPG.Shared\Core\Data\Const.cs","MiniRPG.Shared\Core\Data\Const.cs","103","False"
"GridErrorCodes","class","26","MiniRPG.Shared\Core\Data\InventoryModule.cs","MiniRPG.Shared\Core\Data\InventoryModule.cs","41","False"
"MultiplayerFlowState","enum","26","App\RuntimeUi\MultiplayerFlowCoordinator.cs","App\RuntimeUi\MultiplayerFlowCoordinator.cs","14","False"
"SettingsEntryContext","enum","26","Module\Panel\SettingsFlowCoordinator.cs","Module\Panel\SettingsFlowCoordinator.cs","6","False"
"ThreatHudMode","enum","26","Module\ThreatHudModule.cs","Module\ThreatHudModule.cs","12","False"
"TradeTab","enum","26","Module\Panel\TradePanelModule.cs","Module\Panel\TradePanelModule.cs","9","False"
"UtilityActionDef","class","26","MiniRPG.Shared\Core\AI\Utility\UtilityActionDef.cs","MiniRPG.Shared\Core\AI\Utility\UtilityActionDef.cs","5","False"
"Buff","class","27","MiniRPG.Shared\Core\Data\TagSystem.cs","MiniRPG.Shared\Core\Data\TagSystem.cs","97","False"
"DayNightCycle","class","27","MiniRPG.Shared\Module\Render\DayNightCycle.cs","MiniRPG.Shared\Module\Render\DayNightCycle.cs","20","False"
"GridMoveResult","class","27","MiniRPG.Shared\Core\Data\InventoryModule.cs","MiniRPG.Shared\Core\Data\InventoryModule.cs","16","False"
"IncidentDef","class","28","MiniRPG.Shared\Core\Event\IncidentDef.cs","MiniRPG.Shared\Core\Event\IncidentDef.cs","12","False"
"WeatherMath","class","28","MiniRPG.Shared\Core\Weather\WeatherSystem.cs","MiniRPG.Shared\Core\Weather\WeatherSystem.cs","715","False"
"ActorMotionTimingTier","enum","29","Module\Render\ActorMotionPresentation.cs","Module\Render\ActorMotionPresentation.cs","3","False"
"RoomRuntimeState","class","29","MiniRPG.Shared\Core\Multiplayer\RoomModels.cs","MiniRPG.Shared\Core\Multiplayer\RoomModels.cs","130","False"
"SaveFile","class","29","MiniRPG.Shared\Core\Map\SaveSnapshot.cs","MiniRPG.Shared\Core\Map\SaveSnapshot.cs","21","False"
"VoxelFaceImageUtil","class","29","Module\Render\VoxelFaceImageUtil.cs","Module\Render\VoxelFaceImageUtil.cs","10","False"
"ActiveActorAccess","class","30","MiniRPG.Shared\Core\Data\ActiveActorAccess.cs","MiniRPG.Shared\Core\Data\ActiveActorAccess.cs","24","False"
"GridInventory","class","30","MiniRPG.Shared\Core\Data\GridInventory.cs","MiniRPG.Shared\Core\Data\GridInventory.cs","40","False"
"InputFocus","enum","30","Module\InputModule.cs","Module\InputModule.cs","6","False"
"TerrainDef","class","30","MiniRPG.Shared\Core\World\TerrainDef.cs","MiniRPG.Shared\Core\World\TerrainDef.cs","13","False"
"ProfilingClock","class","31","MiniRPG.Shared\Core\AI\AIProfiling.cs","MiniRPG.Shared\Core\AI\AIProfiling.cs","103","False"
"RichTooltipLayer","class","31","Module\Panel\RichTooltipLayer.cs","Module\Panel\RichTooltipLayer.cs","22","True"
"SettingsPanelTextResolver","class","31","Module\Panel\SettingsPanelTextResolver.cs","Module\Panel\SettingsPanelTextResolver.cs","13","False"
"WorldSettings","class","31","MiniRPG.Shared\Core\Map\WorldStore.cs","MiniRPG.Shared\Core\Map\WorldStore.cs","11","False"
"WorkTicket","class","33","MiniRPG.Shared\Core\Data\FacilityModels.cs","MiniRPG.Shared\Core\Data\FacilityModels.cs","411","False"
"ActiveSessionKind","enum","34","MiniRPG.Shared\Module\GameSessionModule.cs","MiniRPG.Shared\Module\GameSessionModule.cs","39","False"
"ItemTags","class","34","MiniRPG.Shared\Core\Data\Const.cs","MiniRPG.Shared\Core\Data\Const.cs","130","False"
"IUtilityExecutor","interface","34","MiniRPG.Shared\Core\AI\Utility\Executors\IUtilityExecutor.cs","MiniRPG.Shared\Core\AI\Utility\Executors\IUtilityExecutor.cs","5","False"
"MultiplayerSettings","class","34","MiniRPG.Shared\Core\Config\MultiplayerSettings.cs","MiniRPG.Shared\Core\Config\MultiplayerSettings.cs","11","False"
"ResourceCatalogKinds","class","34","Module\Editor\ResourceCatalogStore.cs","Module\Editor\ResourceCatalogStore.cs","124","False"
"StingerType","enum","34","MiniRPG.Shared\Core\Music\StingerBank.cs","MiniRPG.Shared\Core\Music\StingerBank.cs","7","False"
"ValidatedCast","class","34","MiniRPG.Shared\Core\Combat\ActionModule.cs","MiniRPG.Shared\Core\Combat\ActionModule.cs","820","False"
"WeatherRules","class","34","MiniRPG.Shared\Core\Weather\WeatherSystem.cs","MiniRPG.Shared\Core\Weather\WeatherSystem.cs","154","False"
"ItemAmount","class","35","MiniRPG.Shared\Core\Data\FacilityModels.cs","MiniRPG.Shared\Core\Data\FacilityModels.cs","136","False"
"LogModule","class","35","Module\LogModule.cs","Module\LogModule.cs","14","False"
"NeedCatalog","class","35","MiniRPG.Shared\Core\Needs\NeedCatalog.cs","MiniRPG.Shared\Core\Needs\NeedCatalog.cs","10","False"
"Profession","class","35","MiniRPG.Shared\Core\Data\TagSystem.cs","MiniRPG.Shared\Core\Data\TagSystem.cs","87","False"
"DebugPanelModule","class","36","Module\Panel\DebugPanelModule.cs","Module\Panel\DebugPanelModule.cs","12","False"
"PanelManager","class","36","Module\Panel\PanelManager.cs","Module\Panel\PanelManager.cs","11","False"
"FacilityStage","enum","37","MiniRPG.Shared\Core\Data\FacilityModels.cs","MiniRPG.Shared\Core\Data\FacilityModels.cs","10","False"
"ActionModule","class","38","MiniRPG.Shared\Core\Combat\ActionModule.cs","MiniRPG.Shared\Core\Combat\ActionModule.cs","12","False"
"ResourceCatalogRegion","class","39","Module\Editor\ResourceCatalogStore.cs","Module\Editor\ResourceCatalogStore.cs","101","False"
"ScaleType","enum","39","MiniRPG.Shared\Core\Music\MusicTheory.cs","MiniRPG.Shared\Core\Music\MusicTheory.cs","6","False"
"GameSessionModule","class","40","MiniRPG.Shared\Module\GameSessionModule.cs","MiniRPG.Shared\Module\GameSessionModule.cs","24","False"
"WorldLaunchTab","enum","40","MiniRPG.Shared\Core\Map\WorldStore.cs","MiniRPG.Shared\Core\Map\WorldStore.cs","110","False"
"CellEntity","class","41","MiniRPG.Shared\Core\Data\CellEntity.cs","MiniRPG.Shared\Core\Data\CellEntity.cs","31","False"
"FactionRelation","class","41","MiniRPG.Shared\Core\AI\AITypes.cs","MiniRPG.Shared\Core\AI\AITypes.cs","36","False"
"RoomRuntimeModule","class","41","MiniRPG.Shared\Core\Multiplayer\RoomRuntimeModule.cs","MiniRPG.Shared\Core\Multiplayer\RoomRuntimeModule.cs","8","False"
"WeatherIntensity","enum","41","MiniRPG.Shared\Core\Weather\WeatherSystem.cs","MiniRPG.Shared\Core\Weather\WeatherSystem.cs","21","False"
"AppSettingsStore","class","42","MiniRPG.Shared\Core\Config\AppSettingsStore.cs","MiniRPG.Shared\Core\Config\AppSettingsStore.cs","8","False"
"AutoNavigationInterruptPolicy","enum","42","MiniRPG.Shared\Core\Config\AutoNavigationInterruptPolicy.cs","MiniRPG.Shared\Core\Config\AutoNavigationInterruptPolicy.cs","3","False"
"EditorPane","enum","42","App\ResourceCatalogEditor.cs","App\ResourceCatalogEditor.cs","16","False"
"FoodFreshnessStage","enum","42","MiniRPG.Shared\Core\Needs\FoodFreshnessEvaluator.cs","MiniRPG.Shared\Core\Needs\FoodFreshnessEvaluator.cs","9","False"
"MapEditorToolMode","enum","42","Module\Editor\MapEditorSession.cs","Module\Editor\MapEditorSession.cs","23","False"
"ResourceCatalogEntry","class","42","Module\Editor\ResourceCatalogStore.cs","Module\Editor\ResourceCatalogStore.cs","27","False"
"GameDataLocator","class","43","MiniRPG.Shared\Core\Config\GameDataLocator.cs","MiniRPG.Shared\Core\Config\GameDataLocator.cs","11","False"
"ItemFormatHelper","class","43","MiniRPG.Shared\Module\Panel\ItemFormatHelper.cs","MiniRPG.Shared\Module\Panel\ItemFormatHelper.cs","12","False"
"ResAccess","class","43","Module\Render\ResAccess.cs","Module\Render\ResAccess.cs","17","False"
"CoordUtil","class","44","MiniRPG.Shared\Core\World\WorldCoord.cs","MiniRPG.Shared\Core\World\WorldCoord.cs","40","False"
"HealthSystem","class","44","MiniRPG.Shared\Core\Health\HealthSystem.cs","MiniRPG.Shared\Core\Health\HealthSystem.cs","8","False"
"WorldToolCategory","enum","44","Module\WorldTool\WorldToolModels.cs","Module\WorldTool\WorldToolModels.cs","13","False"
"InventoryModule","class","45","MiniRPG.Shared\Core\Data\InventoryModule.cs","MiniRPG.Shared\Core\Data\InventoryModule.cs","56","False"
"NeedIds","class","45","MiniRPG.Shared\Core\Needs\NeedModels.cs","MiniRPG.Shared\Core\Needs\NeedModels.cs","6","False"
"SaveModule","class","45","MiniRPG.Shared\Core\Map\SaveModule.cs","MiniRPG.Shared\Core\Map\SaveModule.cs","25","False"
"TimelinePlayerActionType","enum","45","MiniRPG.Shared\Core\Combat\TimelineTurnManager.cs","MiniRPG.Shared\Core\Combat\TimelineTurnManager.cs","12","False"
"CharacterGeometryProfiles","class","46","App\RuntimeUi\CharacterGeometryProfiles.cs","App\RuntimeUi\CharacterGeometryProfiles.cs","16","False"
"ItemCategories","class","46","MiniRPG.Shared\Core\Data\Const.cs","MiniRPG.Shared\Core\Data\Const.cs","116","False"
"SkillCastFailureReason","enum","46","MiniRPG.Shared\Core\Combat\SkillCasting.cs","MiniRPG.Shared\Core\Combat\SkillCasting.cs","13","False"
"IsometricVoxelRenderer","class","47","Module\Render\IsometricVoxelRenderer.cs;Module\Render\IsometricVoxelRenderer.HoverHighlight.cs","Module\Render\IsometricVoxelRenderer.cs","21","True"
"PlayerCreationOptions","class","47","MiniRPG.Shared\Core\Data\PlayerCreationOptions.cs","MiniRPG.Shared\Core\Data\PlayerCreationOptions.cs","3","False"
"WeatherScreenFxMode","enum","47","Module\Render\WeatherScreenFxResolver.cs","Module\Render\WeatherScreenFxResolver.cs","7","False"
"IPanel","interface","48","Module\Panel\IPanel.cs","Module\Panel\IPanel.cs","30","False"
"SettingsTab","enum","49","Module\Panel\SettingsFlowCoordinator.cs","Module\Panel\SettingsFlowCoordinator.cs","12","False"
"WorldToolMode","enum","49","Module\WorldTool\WorldToolModels.cs","Module\WorldTool\WorldToolModels.cs","6","False"
"Main","class","50","App\Main.ActorMotion.cs;App\Main.AltLabelOverlay.cs;App\Main.Audio.cs;App\Main.AutoNavigation.cs;App\Main.AutoTest.cs;App\Main.AutoTestCli.cs;App\Main.Chest.cs;App\Main.Command.cs;App\Main.cs;App\Main.GameplayInput.cs;App\Main.Inspect.cs;App\Main.Localization.cs;App\Main.MapAndCamera.cs;App\Main.MapEditor.cs;App\Main.Multiplayer.cs;App\Main.PanelLauncher.cs;App\Main.Panels.cs;App\Main.SessionFlow.cs;App\Main.Settings.cs;App\Main.Skill.cs;App\Main.Startup.cs;App\Main.Targeting.cs;App\Main.Timeline.cs;App\Main.UiMode.cs;App\Main.Wiring.cs;App\Main.WorldTool.cs","App\Main.ActorMotion.cs","11","True"
"FacilityInstance","class","52","MiniRPG.Shared\Core\Data\FacilityModels.cs","MiniRPG.Shared\Core\Data\FacilityModels.cs","453","False"
"StatusTab","enum","53","Module\Panel\StatusModule.cs","Module\Panel\StatusModule.cs","9","False"
"FireSystem","class","54","MiniRPG.Shared\Core\Health\FireSystem.cs","MiniRPG.Shared\Core\Health\FireSystem.cs","13","False"
"MusicParams","class","54","MiniRPG.Shared\Core\Music\MusicParams.cs","MiniRPG.Shared\Core\Music\MusicParams.cs","6","False"
"SimDetail","enum","55","MiniRPG.Shared\Core\AI\AITypes.cs","MiniRPG.Shared\Core\AI\AITypes.cs","6","False"
"sockaddr_storage","struct","55","MiniRPG.Shared\Vendor\ENet\plugins\NativeSockets\Shared\include\sockaddr_storage.cs","MiniRPG.Shared\Vendor\ENet\plugins\NativeSockets\Shared\include\sockaddr_storage.cs","11","False"
"FaceCustomizationData","class","56","MiniRPG.Shared\Core\Data\FaceCustomizationData.cs","MiniRPG.Shared\Core\Data\FaceCustomizationData.cs","11","False"
"MapEditorBrushCategory","enum","56","Module\Editor\MapEditorSession.cs","Module\Editor\MapEditorSession.cs","16","False"
"SkillTargetType","enum","56","MiniRPG.Shared\Core\Combat\SkillCasting.cs","MiniRPG.Shared\Core\Combat\SkillCasting.cs","5","False"
"CloseFlags","enum","57","App\RuntimeUi\ModalStateController.cs","App\RuntimeUi\ModalStateController.cs","21","False"
"PlayerActionOutcome","enum","57","MiniRPG.Shared\Core\Combat\TimelineTurnManager.cs","MiniRPG.Shared\Core\Combat\TimelineTurnManager.cs","266","False"
"IHost","interface","58","Module\Panel\ChestPanelModule.cs;Module\Panel\DebugPanelModule.cs;Module\Panel\GroundPanelModule.cs","Module\Panel\ChestPanelModule.cs","13","False"
"Limb","class","58","MiniRPG.Shared\Core\Data\TagSystem.cs","MiniRPG.Shared\Core\Data\TagSystem.cs","21","False"
"Race","class","61","MiniRPG.Shared\Core\Data\TagSystem.cs","MiniRPG.Shared\Core\Data\TagSystem.cs","75","False"
"Caps","class","62","MiniRPG.Shared\Core\Data\Const.cs","MiniRPG.Shared\Core\Data\Const.cs","66","False"
"NeedSystem","class","63","MiniRPG.Shared\Core\Needs\NeedSystem.cs","MiniRPG.Shared\Core\Needs\NeedSystem.cs","9","False"
"IsoCoordUtil","class","64","Module\Render\IsoCoordUtil.cs","Module\Render\IsoCoordUtil.cs","24","False"
"PartyModule","class","64","MiniRPG.Shared\Core\Data\PartyModule.cs","MiniRPG.Shared\Core\Data\PartyModule.cs","44","False"
"Source","enum","64","MiniRPG.Shared\Core\Trade\TradeModule.cs","MiniRPG.Shared\Core\Trade\TradeModule.cs","20","False"
"ENetProtocol","struct","66","MiniRPG.Shared\Vendor\ENet\include\protocol.cs","MiniRPG.Shared\Vendor\ENet\include\protocol.cs","168","False"
"PlayerVisionBand","enum","67","MiniRPG.Shared\Module\Render\FogOfWarTracker.cs","MiniRPG.Shared\Module\Render\FogOfWarTracker.cs","7","False"
"FacilityRotation","enum","71","MiniRPG.Shared\Core\Data\FacilityModels.cs","MiniRPG.Shared\Core\Data\FacilityModels.cs","19","False"
"UtilityEvalResult","class","71","MiniRPG.Shared\Core\AI\Utility\UtilityEvalResult.cs","MiniRPG.Shared\Core\AI\Utility\UtilityEvalResult.cs","5","False"
"GameLocalizer","class","72","MiniRPG.Shared\Core\Config\GameLocalizer.cs","MiniRPG.Shared\Core\Config\GameLocalizer.cs","8","False"
"HitZone","enum","72","Module\Editor\ResourcePreviewControl.cs","Module\Editor\ResourcePreviewControl.cs","24","False"
"Factions","class","73","MiniRPG.Shared\Core\Data\Const.cs","MiniRPG.Shared\Core\Data\Const.cs","4","False"
"ClientCommand","record","74","MiniRPG.Shared\Core\Multiplayer\Protocol.cs","MiniRPG.Shared\Core\Multiplayer\Protocol.cs","133","False"
"HealthConditionIds","class","74","MiniRPG.Shared\Core\Health\HealthModels.cs","MiniRPG.Shared\Core\Health\HealthModels.cs","6","False"
"CellEntityType","enum","75","MiniRPG.Shared\Core\Data\CellEntity.cs","MiniRPG.Shared\Core\Data\CellEntity.cs","12","False"
"WorldMap","class","77","MiniRPG.Shared\Core\World\WorldMap.cs","MiniRPG.Shared\Core\World\WorldMap.cs","12","False"
"InteractionDef","class","79","MiniRPG.Shared\Core\Data\InteractionDef.cs","MiniRPG.Shared\Core\Data\InteractionDef.cs","12","False"
"FacePartCategory","enum","81","MiniRPG.Shared\Core\Data\FacePartCatalog.cs","MiniRPG.Shared\Core\Data\FacePartCatalog.cs","13","False"
"WeatherType","enum","81","MiniRPG.Shared\Core\Weather\WeatherSystem.cs","MiniRPG.Shared\Core\Weather\WeatherSystem.cs","10","False"
"Perception","class","82","MiniRPG.Shared\Core\AI\AITypes.cs","MiniRPG.Shared\Core\AI\AITypes.cs","13","False"
"WinSock2","class","85","MiniRPG.Shared\Vendor\ENet\plugins\NativeSockets\Shared\include\WinSock2.cs","MiniRPG.Shared\Vendor\ENet\plugins\NativeSockets\Shared\include\WinSock2.cs","11","False"
"CombatModule","class","88","MiniRPG.Shared\Core\Combat\CombatModule.cs","MiniRPG.Shared\Core\Combat\CombatModule.cs","8","False"
"GameConfig","class","90","MiniRPG.Shared\Core\Config\GameConfig.cs","MiniRPG.Shared\Core\Config\GameConfig.cs","8","False"
"SaveLoadStatus","enum","94","MiniRPG.Shared\Core\Map\SaveSnapshot.cs","MiniRPG.Shared\Core\Map\SaveSnapshot.cs","14","False"
"TimelinePlayerAction","class","95","MiniRPG.Shared\Core\Combat\TimelineTurnManager.cs","MiniRPG.Shared\Core\Combat\TimelineTurnManager.cs","38","False"
"AwarenessState","enum","101","MiniRPG.Shared\Core\Data\Actor.cs","MiniRPG.Shared\Core\Data\Actor.cs","9","False"
"ClientCommandKind","enum","102","MiniRPG.Shared\Core\Multiplayer\Protocol.cs","MiniRPG.Shared\Core\Multiplayer\Protocol.cs","7","False"
"Result","struct","105","MiniRPG.Shared\Core\Debug\DebugModule.cs;MiniRPG.Shared\Core\Genetics\GeneModificationService.cs","MiniRPG.Shared\Core\Debug\DebugModule.cs","14","False"
"PresetDB","class","116","MiniRPG.Shared\Core\Data\PresetDB.cs","MiniRPG.Shared\Core\Data\PresetDB.cs","208","False"
"ENet","class","117","MiniRPG.Shared\Vendor\ENet\c\compress.cs;MiniRPG.Shared\Vendor\ENet\include\enet.cs;MiniRPG.Shared\Vendor\ENet\include\protocol.cs;MiniRPG.Shared\Vendor\ENet\include\time.cs;MiniRPG.Shared\Vendor\ENet\include\utility.cs;MiniRPG.Shared\Vendor\ENet\include\win32.cs","MiniRPG.Shared\Vendor\ENet\c\compress.cs","9","True"
"InputBindingContext","enum","117","Module\InputBindingService.cs","Module\InputBindingService.cs","10","False"
"SettingsPanelRowId","enum","126","Module\Panel\SettingsPanelSelectionModel.cs","Module\Panel\SettingsPanelSelectionModel.cs","7","False"
"DebugModule","class","127","MiniRPG.Shared\Core\Debug\DebugModule.cs","MiniRPG.Shared\Core\Debug\DebugModule.cs","10","False"
"ServerActionResult","class","141","MiniRPG.Shared\Module\ServerActionGateway.cs","MiniRPG.Shared\Module\ServerActionGateway.cs","17","False"
"Entities","class","142","MiniRPG.Shared\Core\Data\Const.cs","MiniRPG.Shared\Core\Data\Const.cs","12","False"
"IdentificationModule","class","149","MiniRPG.Shared\Core\Data\IdentificationModule.cs","MiniRPG.Shared\Core\Data\IdentificationModule.cs","7","False"
"UIColors","class","152","Module\Panel\UIColors.cs","Module\Panel\UIColors.cs","14","False"
"TerrainRegistry","class","159","MiniRPG.Shared\Core\World\TerrainDef.cs","MiniRPG.Shared\Core\World\TerrainDef.cs","39","False"
"ChunkData","class","179","MiniRPG.Shared\Core\World\ChunkData.cs","MiniRPG.Shared\Core\World\ChunkData.cs","10","False"
